protocol_type,packet_size,flow_duration,packet_rate,byte_rate,label
1,393,16.089324462156405,6.963446477452255,2736.634465638736,0
0,619,314.7398407696294,46.83764338527609,28992.5012554859,0
0,746,78.30631498661855,7019.952168212157,5236884.3174862685,1
1,667,12.147297371543004,3890.1527198863178,2594731.864164174,1
0,315,2681.2662534982273,18.135493829078296,5712.680556159663,0
1,1500,823.9521200100321,14.380058543674023,21570.087815511033,0
0,173,3395.299776727964,20.736553326570835,3587.4237254967543,0
0,59,1.1878194355346006,751.2566225596532,44324.14073101954,2
2,506,3986.4825713562464,8.748798256431108,4426.891917754141,0
1,526,467.3754777168605,16.090927631189313,8463.827934005578,0
0,55,31.473325952036298,507.6415956607682,27920.28776134225,2
0,622,1630.041098024404,13.824544315618077,8598.866564314443,0
1,644,97.31397750194311,6765.737065414675,4357134.670127051,1
0,56,41.13920458876297,467.7128312254377,26191.91854862451,2
1,734,1916.3433699450459,33.72707151578558,24755.670492586618,0
0,55,4.682196322918671,513.2304958773983,28227.677273256908,2
0,134,948.7535028245511,25.197762987926726,3376.5002403821813,0
0,125,2085.221643445763,5.987225416530823,748.4031770663529,0
1,270,301.74160411588406,6.8687013148620215,1854.5493550127458,0
0,376,943.4925312336907,48.62869858227744,18284.390666936317,0
0,63,23.475365499403193,339.6104016000472,21395.455300802976,2
0,668,4.016738466439444,7757.214695406513,5181819.416531551,1
1,695,49.66540038529811,2626.4130804604974,1825357.0909200457,1
0,952,1305.2684196361581,19.264909601509615,18340.193940637153,0
2,414,1145.2365664449221,64.51975668968552,26711.179269529806,0
0,706,27.39769566496513,7.003427369451472,4944.419722832739,0
0,286,133.5483021373759,80.20232706101865,22937.865539451333,0
0,283,620.0039374998482,4.4980889952847924,1272.9591856655964,0
0,305,1189.7499937392743,8.647166818703239,2637.3858797044877,0
1,183,97.818923507489,20.338607265315318,3721.9651295527033,0
0,487,1038.1389346930534,14.819696094417393,7217.191997981271,0
0,1187,3415.752575479599,2.7296381079609926,3240.0804341496982,0
2,246,470.9886259538422,15.99322243439389,3934.332718860897,0
0,676,15.061614486977094,6028.791574866979,4075463.104610078,1
1,549,1603.9522945172805,7.490237616352367,4112.14045137745,0
1,558,1983.0510198921036,12.93050309782523,7215.220728586479,0
1,354,510.08040511690376,58.561835837564125,20730.8898864977,0
0,682,108.40379589486844,4784.1404209110715,3262783.767061351,1
0,690,2.2896805261555047,7384.982846725214,5095638.1642403975,1
0,551,3606.366859825943,14.42335318373932,7947.267604240365,0
0,472,426.4273344954364,41.64691420427964,19657.34350441999,0
1,652,94.96455899255191,2092.8396698164875,1364531.4647203498,1
0,94,2633.9423970649614,72.55250504972406,6819.935474674062,0
0,423,1165.486815697642,7.932880942247191,3355.608638570562,0
0,254,2080.2230245702976,15.936721744195916,4047.9273230257627,0
0,642,97.7231485036428,7657.1157529950815,4915868.313422842,1
0,54,34.0253292440229,375.8565181610227,20296.251980695226,2
1,97,2851.8852105737087,59.558852872931546,5777.20872867436,0
0,326,79.54051727911093,10.12795206461722,3301.712373065214,0
0,708,1060.6645326434423,27.334058501833045,19352.513419297797,0
0,54,39.152661204430984,272.0451701932278,14690.439190434303,2
0,56,1.040874123696827,779.5176021611945,43652.9857210269,2
1,377,101.99365114534592,13.336870754470981,5028.00027443556,0
2,1293,1437.881485740129,19.287663101520973,24938.948390266618,0
0,557,65.81375409217716,15.633918302652544,8708.092494577468,0
2,309,1171.5196344867727,33.34013816751661,10302.102693762634,0
0,92,1061.4924472079717,8.201180553314622,754.5086109049452,0
2,104,2027.088600985596,18.504823277390837,1924.501620848647,0
0,647,111.99468951912758,7129.415281752655,4612731.687293967,1
0,991,576.8173138999155,17.37044417389296,17214.110176327922,0
2,170,2225.0958489203617,11.86406066399621,2016.8903128793556,0
0,694,79.63235661380345,16.79019707199034,11652.396767961298,0
0,61,44.85033924978879,497.6935598097867,30359.307148396987,2
1,681,54.61475210190113,2339.5361984847173,1593224.1511680924,1
0,62,27.47477123306416,275.47710774235463,17079.58068002599,2
1,666,80.91721027554316,4882.000055874656,3251412.037212521,1
1,687,102.40959853790628,5087.394452034156,3495039.988547465,1
1,179,45.04602571851362,10.30829149976576,1845.184178458071,0
1,661,17.228205594825603,1594.5403268412326,1053991.1560420548,1
0,498,607.5782410733808,30.549403580463025,15213.602983070587,0
0,304,1847.046085263642,63.09189999514589,19179.93759852435,0
0,54,42.753667752765075,220.00996703174582,11880.538219714274,2
0,53,20.931541152602627,786.4221511941244,41680.374013288594,2
0,319,1214.1835287491915,11.773492224621272,3755.7440196541856,0
0,315,207.71188186800757,18.57712333588793,5851.793850804697,0
0,187,2735.168950154029,96.1155633489204,17973.610346248115,0
0,272,60.07265526107837,8.168829428268907,2221.9216044891427,0
0,205,164.26745619202305,3.9034832321544735,800.214062591667,0
0,294,1416.9489208150505,7.0513082722184075,2073.0846320322116,0
0,60,41.47882182366568,161.53301270130734,9691.980762078441,2
1,212,291.87883741783986,22.74762163737621,4822.495787123757,0
0,133,755.0693310651011,48.79276496347704,6489.437740142446,0
0,734,107.52961368477672,4825.903373751829,3542213.0763338427,1
0,182,721.771895300261,3.443798716619565,626.7713664247609,0
0,373,34.33043290037742,5.215369990390102,1945.3330064155082,0
0,223,2664.4958799316296,66.83434318487885,14904.058530227983,0
1,735,11.343514282403419,4991.192521820561,3668526.503538112,1
0,177,410.5146163140447,11.071013245895331,1959.5693445234738,0
0,104,5177.434926603774,32.227045993002925,3351.612783272304,0
0,223,257.79009454549646,8.484802386361057,1892.1109321585157,0
0,73,4856.370599219104,25.15864293439804,1836.5809342110567,0
0,233,234.87943934378507,26.929756940454677,6274.63336712594,0
1,781,34.317512145573815,6501.70406574759,5077830.875348868,1
0,872,674.9734600837967,3.3927840491296934,2958.507690841093,0
0,339,418.67604212385015,4.8995387285511445,1660.943628978838,0
0,387,73.85758174854558,6.153038984498872,2381.2260870010637,0
2,262,476.9560270233043,7.672745010738419,2010.2591928134657,0
1,730,71.88101013233347,4565.245225576029,3332629.014670501,1
0,365,249.94697164095723,14.321695131578853,5227.418723026281,0
0,665,190.66989569703114,16.711938592739184,11113.439164171557,0
0,687,97.93439170753447,5823.781934525301,4000938.189018882,1
0,272,2526.643200753199,41.49643405308037,11287.030062437861,0
0,258,755.3932718795231,35.86882071598762,9254.155744724805,0
0,199,2768.0078194607004,28.9217395620274,5755.426172843453,0
0,51,28.27859081817265,199.49066768168757,10174.024051766066,2
0,54,6.697607233520733,659.9371287038012,35636.60495000527,2
0,656,2701.9639966437344,8.482784455144463,5564.706602574768,0
0,420,1644.8416742420939,14.086304655726664,5916.247955405199,0
1,680,41.70772809719299,6838.172480368084,4649957.286650297,1
1,280,1925.2064359917879,5.577881260522438,1561.8067529462826,0
0,588,1239.8130504848689,33.251270813014116,19551.7472380523,0
1,669,22.610128299369656,7404.928648668584,4953897.265959282,1
0,156,753.889007585396,15.592837728490792,2432.4826856445634,0
0,1500,2478.032227048836,14.590823122871175,21886.23468430676,0
1,729,85.16139748329444,2491.503778942699,1816306.2548492274,1
0,859,3278.4122629149697,8.306645843844287,7135.408779862242,0
0,56,44.32543335382389,690.4506987832352,38665.23913186117,2
1,306,2457.308717472236,155.2679617540479,47511.99629673865,0
0,452,499.9178635608894,5.427768022684873,2453.3511462535625,0
1,122,520.2125330689481,44.38551139633743,5415.032390353166,0
0,202,732.7388206913861,10.528210607915765,2126.698542798985,0
0,280,2965.9512823033756,36.89004177045128,10329.211695726359,0
0,109,1317.1218364431868,10.310206853332105,1123.8125470131995,0
2,170,847.0562387898714,7.186897734174001,1221.77261480958,0
0,705,107.86846044344493,2833.4076631330463,1997552.4025087976,1
0,1500,91.56032821498776,5.026492080472234,7539.738120708352,0
1,593,48.69080424416379,5137.662153503416,3046633.657027526,1
0,635,2384.7391939553686,11.486849390827826,7294.149363175669,0
0,453,640.5874811286956,32.05247120537942,14519.769456036876,0
0,708,325.3138947411172,14.44686209897356,10228.37836607328,0
0,305,336.4583466507943,10.579971354492963,3226.891263120354,0
1,685,99.796163883472,4081.6929425199564,2795959.66562617,1
0,723,2.5472288977775883,2055.8054505540426,1486347.3407505727,1
0,274,250.24360394832732,3.293825225019027,902.5081116552134,0
0,67,36.87623849736062,352.43579915455564,23613.19854335523,2
0,129,1184.274694656505,23.331761582552232,3009.797244149238,0
0,115,3568.320665382644,8.064468371014087,927.4138626666199,0
0,698,107.45171500039687,6699.059163657549,4675943.2962329695,1
0,640,385.480657331784,106.13440071251365,67926.01645600874,0
0,494,2171.66450459487,13.409147882320726,6624.119053866439,0
0,406,32.274264892919206,3.387882557450066,1375.4803183247268,0
0,459,2134.5270309068324,16.73723773585725,7682.392120758477,0
0,595,241.3864343662626,11.40096416402787,6783.573677596583,0
0,535,67.72559715037266,21.44337809404718,11472.20728031524,0
0,213,347.8000403205289,3.6537792557319,778.2549814708948,0
0,204,433.08584752666104,5.714303151314729,1165.7178428682048,0
1,805,88.17607956801979,2897.1124608399186,2332175.5309761344,1
0,233,833.0871472314267,14.763357603829686,3439.862321692317,0
0,267,103.73260695069642,16.52606812247778,4412.460188701568,0
1,674,30.32184195545371,6824.165064882298,4599487.253730669,1
1,772,33.38527133036556,5336.499334649066,4119777.4863490793,1
0,315,255.67633829615897,23.66160533546741,7453.405680672234,0
1,539,1300.2852582044832,23.61609813824336,12729.07689651317,0
1,697,27.323923576532664,7919.842051978206,5520129.910228809,1
0,53,2.2544931058985123,599.7911173106681,31788.92921746541,2
0,61,41.23922924266786,143.0832654383432,8728.079191738936,2
0,648,111.00314724980711,7811.87859357489,5062097.328636529,1
0,64,38.082448234810634,336.9883218054138,21567.252595546484,2
0,696,71.9561155393643,2995.05744237007,2084559.9798895686,1
0,176,1558.1637246644532,44.72529769539566,7871.652394389636,0
0,786,470.59552844819075,15.828555930277146,12441.244961197837,0
1,146,39.644096492986264,22.87847902757609,3340.2579380261095,0
0,62,36.04585399192811,798.5951951626695,49512.90210008551,2
1,339,626.858803147529,122.37660179738647,41485.66800931402,0
0,58,44.291714379368635,642.4259214278724,37260.7034428166,2
0,195,150.48000349679376,27.94123309890965,5448.540454287381,0
0,180,61.60573712481679,6.653090772095735,1197.5563389772321,0
2,103,1375.9991783517366,4.642259272457889,478.1527050631626,0
1,596,3484.673923744999,10.83562654814224,6458.033422692775,0
0,665,872.6221031109294,62.62752208091532,41647.302183808686,0
0,227,1824.6889090873558,7.990295855173175,1813.7971591243106,0
0,264,1713.764170577525,4.7675683486057885,1258.638044031928,0
0,677,27.634296163892145,4990.333748807188,3378455.9479424665,1
0,482,125.13508356521649,9.477918628293795,4568.356778837609,0
1,468,3748.811623303935,17.213843116679335,8056.078578605929,0
1,713,11.351424429457806,4154.945884959541,2962476.4159761528,1
0,323,111.42333668267025,74.2997987643021,23998.835000869578,0
0,46,1086.9856919056897,6.102735445775923,280.72583050569244,0
0,727,32.776364150161136,7211.094911308527,5242466.000521299,1
1,773,102.21922576221479,7137.412306238715,5517219.712722527,1
1,742,74.61475400760693,6392.658157124668,4743352.352586503,1
1,666,2475.4039865715226,9.412146147675196,6268.489334351681,0
0,666,98.3380758701684,6908.872156725322,4601308.856379065,1
0,539,4777.796161569289,3.747267936869732,2019.7774179727855,0
0,486,1826.1102761553586,106.98045849599644,51992.50282905427,0
1,456,512.0273079869335,13.780927878727109,6284.103112699561,0
1,252,439.6628997138878,15.792051754539592,3979.5970421439774,0
0,627,74.88894661432978,1797.3232197813336,1126921.6588028963,1
0,63,43.82025912839416,778.8369415942702,49066.72732043902,2
0,762,82.31214981617411,4398.367591448864,3351556.1046840344,1
2,317,676.530148132041,4.561317717560449,1445.9377164666623,0
1,692,27.271583921862486,2035.4767965029775,1408549.9431800605,1
1,691,113.29029449994427,4228.227560019795,2921705.2439736784,1
0,165,394.6020760802575,12.639610547726999,2085.535740374955,0
0,60,10.732979962153335,264.9111987370567,15894.671924223401,2
0,584,779.1437376433764,9.64537219741147,5632.897363288299,0
0,61,35.05855994923251,644.2268543579554,39297.83811583528,2
1,690,75.52021827413843,2353.0917049355194,1623633.2764055084,1
1,698,798.2300323237536,20.913632889861322,14597.715757123204,0
0,220,278.55960986996337,74.76913601189689,16449.209922617316,0
0,127,1926.7687480383543,22.42805538111131,2848.3630334011364,0
0,251,1109.610524190296,2.0790927840646134,521.8522888002179,0
0,412,58.51001967724379,20.66562453193206,8514.237307156009,0
0,329,1165.2909219535438,4.825293937791729,1587.5217055334788,0
1,664,42.72460481389251,1715.8202071438827,1139304.617543538,1
0,337,180.86620710959366,74.52948828014217,25116.437550407914,0
0,725,20.9304272888293,2179.6909621736017,1580275.9475758614,1
0,342,1491.5680048734869,7.37933093218758,2523.7311788081524,0
0,63,15.60553356815487,674.0810773476284,42467.10787290059,2
1,483,961.8060194547154,10.994619252517907,5310.401098966149,0
0,728,1588.2854019843048,7.350807666463869,5351.387981185696,0
0,58,10.255022437432972,783.5883739570093,45448.12568950654,2
0,478,837.4541304681205,38.68734785783298,18492.552276044167,0
0,337,277.086134162672,14.736153886960727,4966.083859905765,0
0,743,87.53311930219066,6327.592387799877,4701401.144135308,1
0,309,566.4227806567565,16.248052935782507,5020.648357156795,0
0,619,810.2011643190568,3.379874414937107,2092.142262846069,0
1,234,293.8730787400295,54.332203913834995,12713.735715837389,0
0,755,86.18317079716854,7408.711384326666,5593577.095166633,1
0,325,350.79636399324454,40.3591713656069,13116.730693822241,0
0,63,16.485884938289573,523.2065789757506,32962.01447547229,2
0,59,4194.589650185372,28.311097592534203,1670.3547579595179,0
1,156,178.3201355321641,12.624087120495819,1969.3575907973477,0
0,439,233.24552812551272,2.4990663445092647,1097.0901252395672,0
0,710,30.596998437927958,5511.442412926195,3913124.1131775985,1
0,733,57.48107421422785,6987.107918299781,5121550.10411374,1
1,748,104.32428238107778,2837.967865238994,2122799.9631987675,1
0,340,3320.05744648236,7.125476495940011,2422.6620086196035,0
0,512,466.0307332681444,12.237803642404923,6265.755464911321,0
0,359,2439.201480371813,20.154446690315957,7235.446361823429,0
0,1156,190.50094505134862,11.595298572626643,13404.1651499564,0
0,188,1352.9420911983748,24.202688591194356,4550.105455144539,0
0,61,20.246884759053415,710.3367329767036,43330.54071157892,2
0,223,2195.045033917175,15.15996908702626,3380.673106406856,0
0,411,2448.1994912414934,8.776288535637605,3607.0545881470553,0
0,60,31.18394042090447,580.0291023285276,34801.74613971166,2
0,880,145.25568253923527,4.871548696562376,4286.962852974892,0
2,740,94.10387260293454,5185.60569641334,3837348.215345872,1
1,689,49.09269827647292,3625.7155501610514,2498118.0140609643,1
1,728,52.834414462739026,6815.92240513764,4961991.5109402025,1
0,483,16.930366619504625,5.070333402211609,2448.971033268207,0
0,139,600.3224112536877,3.5786678598187915,497.434832514812,0
0,275,101.21570590646466,63.92950679419508,17580.614368403647,0
0,605,583.2284137358799,13.924724724703674,8424.458458445722,0
0,649,510.8894576929572,4.0356559608570794,2619.1407185962444,0
0,123,1133.5016299297838,25.04610611436741,3080.671052067192,0
2,723,3.169677338487034,2772.5569069430494,2004558.6437198247,1
0,283,3151.3229994684625,19.030856309850133,5385.732335687588,0
1,210,808.339058679294,10.201117307360745,2142.2346345457563,0
0,591,939.6485657659125,7.570259881781378,4474.023590132794,0
0,182,650.3996007509226,32.21101845214635,5862.405358290635,0
0,184,903.74139967852,22.13725878060347,4073.255615631039,0
0,636,115.58829815327199,4643.046703679511,2952977.7035401687,1
1,717,6.166091409723481,5615.483941361145,4026301.985955941,1
0,64,39.847187619004146,275.0942449252741,17606.031675217542,2
0,415,645.2529188002927,4.5118282281923,1872.4087146998045,0
0,672,98.89110390312773,4254.298648716958,2858888.691937796,1
0,666,70.80640711788142,2592.0923503416125,1726333.505327514,1
1,785,26.7920362108023,2122.1446108810514,1665883.5195416254,1
0,588,326.6759955295466,112.11025555278655,65920.8302650385,0
0,398,186.02993513839277,13.157134542338365,5236.53954785067,0
0,767,83.39990200759999,7943.163959064224,6092406.75660226,1
0,236,1556.2993188082507,3.4035675349301413,803.2419382435133,0
0,463,2705.342214958707,7.8095026558722225,3615.799729668839,0
0,179,96.3416328779558,6.702812948186074,1199.8035177253073,0
0,701,65.26141783793676,7220.514069149479,5061580.362473785,1
1,653,80.66894766858462,7961.905847937589,5199124.518703246,1
1,650,87.94741071847028,4523.836479844168,2940493.711898709,1
0,182,930.9993112317358,23.860569827351885,4342.623708578043,0
0,212,1322.033527451306,42.933841552151584,9101.974409056136,0
1,678,19.137505586319673,7951.142764029439,5390874.79401196,1
0,54,24.5280922974849,692.5826401759665,37399.46256950219,2
0,370,173.96480227468854,9.943111183943527,3678.9511380591052,0
1,657,43.85623248911077,2069.6778539649504,1359778.3500549723,1
0,56,25.144199711700743,327.756531247456,18354.365749857534,2
0,417,3031.788455821176,148.3778235220756,61873.552408705524,0
2,262,3211.359352706625,20.374781212613744,5338.192677704801,0
1,573,2440.459502986752,10.113214069594102,5794.871661877421,0
1,679,48.954641273054214,2627.9093474123065,1784350.446892956,1
0,690,117.09761390232987,5666.318502744658,3909759.766893814,1
0,798,92.01236630745646,2636.4510771926816,2103887.95959976,1
0,275,199.91453325431323,7.622598382449244,2096.214555173542,0
0,295,3969.944007972529,21.241959850939473,6266.3781560271445,0
0,341,856.6083697327597,5.7619850383746325,1964.8368980857497,0
0,302,1169.8003414069165,5.634289856750941,1701.5555367387842,0
1,424,748.9799465096636,15.135190343991033,6417.3207058521975,0
0,58,11.143514637608689,216.72957070729342,12570.315101023018,2
0,396,87.1797565594325,7.501750922021868,2970.6933651206596,0
2,429,448.7785997043823,41.07073529678758,17619.34544232187,0
0,176,2622.2452717744573,10.88520814119998,1915.7966328511966,0
0,163,2119.09330130864,3.009768542429024,490.59227241593095,0
1,698,58.279954044603514,1624.7497993498685,1134075.359946208,1
1,297,186.96126080066713,3.7762148390146613,1121.5358071873543,0
0,368,4479.346027771454,5.508181093514801,2027.0106424134467,0
0,324,2242.229064879771,12.854356776681845,4164.811595644918,0
0,188,1614.351853629749,2.2181130857915377,417.0052601288091,0
0,252,1854.6330422733568,7.239669781440414,1824.3967849229844,0
0,741,31.30580402348009,6965.665266268497,5161557.962304956,1
1,1205,1302.2934828595146,7.6477940444508095,9215.591823563225,0
0,65,3.4660158049507035,472.51745492273875,30713.634569978018,2
0,842,871.473678790514,10.689251114102683,9000.34943807446,0
0,348,99.7773155615516,4.1672816947351965,1450.2140297678484,0
1,184,1309.418821154204,8.756958739778325,1611.2804081192119,0
0,254,1744.6045590684591,33.984827592176025,8632.14620841271,0
0,209,286.33362274708423,17.138045555106864,3581.8515210173346,0
1,662,64.10595385664985,1772.6829523056358,1173516.114426331,1
0,57,44.10867965646885,529.279480952699,30168.930414303846,2
0,576,2014.1074406126522,6.1875600703438325,3564.0346005180477,0
1,409,315.2756654451327,5.285301048661524,2161.688128902563,0
0,101,3449.242460536235,8.509650062301422,859.4746562924436,0
1,270,1255.5088972914734,29.802825453661896,8046.762872488712,0
0,57,38.169888071717374,744.8700428748971,42457.592443869136,2
1,684,1574.5105623217082,11.590497619317782,7927.900371613363,0
1,707,118.17569900341648,7593.022432231273,5368266.85958751,1
0,151,179.5013681832223,28.458874857903854,4297.290103543482,0
0,467,2214.3820845733644,17.59054595928304,8214.78496298518,0
0,917,433.8146200019446,75.54291715119822,69272.85502764877,0
0,62,28.81496525207654,637.5626451893474,39528.88400173954,2
0,291,1941.751382682098,6.204270537702764,1805.4427264715043,0
0,508,259.94248076014003,52.75411448526334,26799.090158513776,0
1,304,1727.5036801931485,13.36275340640691,4062.2770355477005,0
0,138,203.4539300021427,5.0296995457373095,694.0985373117487,0
1,930,2617.930815355617,9.169141423161816,8527.30152354049,0
0,905,13.86814402268155,6.749393955551597,6108.2015297741955,0
0,237,1243.7583957695736,158.30699616809054,37518.75809183746,0
0,1009,1120.057759248894,81.3678841963632,82100.19515413047,0
1,731,60.292426189350984,2000.8788143731526,1462642.4133067746,1
0,237,1853.96582727641,32.431978644511055,7686.37893874912,0
0,497,201.4316610722594,6.948729571694518,3453.5185971321753,0
0,107,1104.2365365505132,15.729434463376395,1683.0494875812742,0
0,466,1858.1831616917113,10.713492526955353,4992.487517561194,0
0,661,69.0528002760352,5320.500845604289,3516851.058944435,1
0,359,435.82718809587163,3.078321578257665,1105.1174465945019,0
0,58,39.336496146564784,692.5148254184298,40165.85987426893,2
1,126,745.400975778946,5.009181027295668,631.1568094392542,0
0,320,833.31329751622,65.15225321121142,20848.721027587653,0
0,681,73.61679278783932,2379.8015348049557,1620644.845202175,1
1,695,32.14297636457281,3105.362193967999,2158226.7248077593,1
0,59,11.604805893303022,304.9258137674691,17990.623012280677,2
0,678,8.455731211187189,7391.843446738671,5011669.8568888195,1
0,327,645.3897063022737,26.453261730738316,8650.21658595143,0
0,278,3979.0659753620403,25.591640525497205,7114.476066088223,0
0,350,371.58201586082646,27.95758431908724,9785.154511680534,0
0,155,758.1942018067863,14.19705080227196,2200.542874352154,0
0,406,206.78423646572355,6.843958679054164,2778.6472236959903,0
0,56,25.47441407857236,475.9058197345692,26650.725905135874,2
1,276,1486.5242807229452,15.186850487495846,4191.570734548854,0
0,173,227.50189314617975,1.656160087822941,286.5156951933688,0
0,61,21.072152464527022,400.0005682774658,24400.034664925413,2
1,736,8.410499599944387,4831.267217007156,3555812.671717267,1
1,674,20.60005605844321,3646.397921664734,2457672.199202031,1
1,668,25.380871623934794,7205.895507988265,4813538.199336161,1
0,58,20.58015081605397,789.7929661757951,45807.99203819611,2
0,720,8.759346359998554,4515.553949280164,3251198.8434817176,1
0,59,5.193579648070061,566.61047121252,33430.01780153868,2
0,827,93.29781026011396,7769.098250355275,6425044.253043813,1
0,573,1044.1442091275737,7.245466961624588,4151.652569010889,0
1,522,923.7854049464574,11.056091213416122,5771.279613403216,0
0,224,2345.3979766160346,35.12263058135711,7867.469250223992,0
0,58,8.698005346092163,727.9130028053519,42218.95416271041,2
0,683,53.398486785833526,5499.437162953713,3756115.5822973857,1
1,335,4108.110307660106,51.009878475078345,17088.309289151246,0
2,658,227.7613548479617,52.02634312434142,34233.33377581666,0
0,55,1.0610346389212773,500.63386487410014,27534.862568075507,2
0,283,2661.5483268825137,15.796405824440441,4470.382848316645,0
1,267,2061.5310575332055,75.28255693354234,20100.442701255804,0
0,407,2078.720687150755,2.459574713249302,1001.046908292466,0
1,229,499.9373685572004,22.027207082815927,5044.230421964848,0
0,666,29.545019417957423,2422.8179334464603,1613596.7436753425,1
0,522,1174.0367384187173,43.82234118444979,22875.26209828279,0
1,420,1216.6124524117272,12.891268527420909,5414.332781516781,0
0,676,96.62188608345319,4.969417513623647,3359.3262392095853,0
1,469,402.9989672544968,8.576840887915417,4022.5383764323306,0
0,103,296.89031219762296,14.816271193816714,1526.0759329631217,0
0,449,2469.435119315679,15.578994821786699,6994.968674982228,0
1,651,108.95620865399376,5859.760027387922,3814703.777829537,1
0,544,720.9972680607245,37.858294049768105,20594.91196307385,0
0,307,4526.340592422806,11.099297631011941,3407.484372720666,0
0,187,3012.364037396653,25.765506476641722,4818.149711132002,0
1,254,1692.7226699346033,30.62630809396272,7779.082255866531,0
1,240,153.32481097731306,18.58923933077428,4461.4174393858275,0
0,995,24.977930170033623,2.849286609027123,2835.0401759819874,0
0,276,437.8712747496089,32.51008306690989,8972.78292646713,0
0,66,8.747192989027793,173.69903028976347,11464.13599912439,2
1,347,6477.8657306321,8.636173242537138,2996.752115160387,0
0,57,37.496121390164085,527.3053855605032,30056.40697694868,2
0,337,2894.5692769412067,33.30421218021559,11223.519504732654,0
0,62,25.943869666150338,471.8635191934281,29255.53818999254,2
0,799,1115.3330893805323,9.567593817893457,7644.507460496871,0
0,68,28.593186112593497,522.3540703683013,35520.07678504449,2
0,655,61.97128952794909,2177.4612182542596,1426237.09795654,1
0,426,1111.5036691997202,15.060074254201465,6415.591632289825,0
1,675,31.27259812017979,3852.0451058334015,2600130.446437546,1
0,371,191.02109264559664,10.774777788629752,3997.442559581638,0
0,95,405.3441134936945,14.229375225457726,1351.790646418484,0
0,137,306.7218842409167,37.03459982261642,5073.74017569845,0
0,233,426.8995084439769,11.379858072070817,2651.5069307925005,0
0,494,155.0271338447955,14.511540047645811,7168.7007835370305,0
0,51,22.46282282513528,597.5359609015318,30474.334005978122,2
0,58,18.058635364095267,406.84316140640533,23596.90336157151,2
1,223,1512.2531394033106,3.5063043508639766,781.9058702426668,0
2,735,98.72259562347696,1510.1731837445739,1109977.290052262,1
0,868,155.9066337481756,30.869542503756126,26794.76289326032,0
0,193,661.4975970206569,9.963124218516706,1922.8829741737243,0
0,691,113.06535968265209,5845.7222036989415,4039394.0427559684,1
0,673,71.64563415381608,1565.852696180332,1053818.8645293633,1
1,585,1554.7081514885929,17.234265539483037,10082.045340597577,0
1,342,193.97321224901873,6.784695905744802,2320.3659997647223,0
0,305,1043.026908510889,2.8554939751713073,870.9256624272488,0
0,101,1577.5322062737498,26.34672070016437,2661.0187907166014,0
1,674,81.08302806493745,3289.9776326602205,2217444.9244129886,1
1,958,719.6177546988102,21.65729173529612,20747.685482413683,0
0,61,41.29026799493373,413.0699499490414,25197.266946891526,2
0,722,1477.3214468433532,3.310601804342571,2390.2545027353362,0
0,689,17.96870314574714,7285.630728694754,5019799.572070685,1
0,159,40.93258527601199,46.16438104130277,7340.13658556714,0
0,763,642.4047377340954,37.977231633786324,28976.627736578965,0
0,162,304.91577906909794,12.865016055175312,2084.1326009384006,0
